participant,block,trial,condition,pic_presence,cue,prime,target,resp_acc,RT
FSA4-1,1,128,noise,present,notCued,noise,zebra,1,2100
FSA4-1,1,129,noise,present,notCued,noise,kangaroo,0,1870
FSA4-1,1,130,noise,present,notCued,noise,banana,1,1795
FSA4-1,1,131,congruent,present,label,rollingpin,rollingpin,1,1678
FSA4-1,1,132,incongruent,absent,label,swan,NA,1,1860
FSA4-1,1,133,incongruent,absent,label,swan,NA,1,1848
FSA4-1,1,134,congruent,present,label,banana,banana,1,1790
FSA4-1,1,135,incongruent,absent,label,turtle,NA,1,1785
FSA4-1,1,136,incongruent,absent,label,rollingpin,NA,1,1950
FSA4-1,1,137,congruent,present,label,kangaroo,kangaroo,1,1775
FSA4-1,1,138,noise,absent,notCued,noise,NA,1,1798
FSA4-1,1,139,noise,present,notCued,noise,rollingpin,1,1826
FSA4-1,1,140,noise,present,notCued,noise,swan,1,1798
FSA4-1,1,141,noise,present,notCued,noise,swan,1,1807
FSA4-1,1,142,noise,present,notCued,noise,kangaroo,1,1865
FSA4-1,1,143,noise,absent,notCued,noise,NA,1,1816
FSA4-1,1,144,incongruent,absent,label,kangaroo,NA,1,1830
FSA4-1,1,145,noise,present,notCued,noise,zebra,1,2089
FSA4-1,1,146,congruent,present,label,football,football,1,1792
FSA4-1,1,147,incongruent,absent,label,kangaroo,NA,1,1839
FSA4-1,1,148,noise,absent,notCued,noise,NA,1,1791
FSA4-1,1,149,incongruent,present,label,turtle,swan,1,1753
FSA4-1,1,150,noise,absent,notCued,noise,NA,1,967
FSA4-1,1,151,congruent,present,label,swan,swan,1,1837
FSA4-1,1,152,incongruent,absent,label,rollingpin,NA,1,1792
FSA4-1,1,153,incongruent,present,label,swan,rollingpin,1,1815
FSA4-1,1,154,incongruent,absent,label,football,NA,1,1779
FSA4-1,1,155,noise,absent,notCued,noise,NA,1,1733
FSA4-1,1,156,noise,present,notCued,noise,turtle,1,1810
FSA4-1,1,157,incongruent,absent,label,banana,NA,1,1798
FSA4-1,1,158,noise,absent,notCued,noise,NA,1,1801
FSA4-1,1,159,congruent,present,label,football,football,1,1802
FSA4-1,1,160,noise,absent,notCued,noise,NA,1,1781
FSA4-1,2,1,noise,present,notCued,noise,turtle,1,1803
FSA4-1,2,2,noise,present,notCued,noise,pumpkin,1,2306
FSA4-1,2,3,noise,present,notCued,noise,banana,0,2196
FSA4-1,2,4,noise,absent,notCued,noise,NA,1,1074
FSA4-1,2,5,incongruent,absent,label,turtle,NA,1,1067
FSA4-1,2,6,noise,present,notCued,noise,rollingpin,1,1797
FSA4-1,2,7,noise,absent,notCued,noise,NA,1,1747
FSA4-1,2,8,incongruent,absent,label,kangaroo,NA,1,1825
FSA4-1,2,9,incongruent,present,label,football,zebra,1,1752
FSA4-1,2,10,noise,present,notCued,noise,banana,1,1812
FSA4-1,2,11,noise,absent,notCued,noise,NA,1,1851
FSA4-1,2,12,noise,absent,notCued,noise,NA,1,1504
FSA4-1,2,13,congruent,present,label,rollingpin,rollingpin,1,1286
FSA4-1,2,14,incongruent,absent,label,rollingpin,NA,1,1396
FSA4-1,2,15,congruent,present,label,kangaroo,kangaroo,1,1799
FSA4-1,2,16,noise,absent,notCued,noise,NA,1,967
FSA4-1,2,17,incongruent,absent,label,turtle,NA,1,1074
FSA4-1,2,18,congruent,present,label,rollingpin,rollingpin,1,751
FSA4-1,2,19,noise,absent,notCued,noise,NA,1,966
FSA4-1,2,20,noise,present,notCued,noise,turtle,1,1555
FSA4-1,2,21,noise,present,notCued,noise,swan,1,1811
FSA4-1,2,22,congruent,present,label,zebra,zebra,1,1395
FSA4-1,2,23,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,24,congruent,present,label,football,football,1,859
FSA4-1,2,25,congruent,present,label,swan,swan,1,1074
FSA4-1,2,26,noise,absent,notCued,noise,NA,1,1075
FSA4-1,2,27,incongruent,absent,label,zebra,NA,1,1075
FSA4-1,2,28,noise,present,notCued,noise,football,1,967
FSA4-1,2,29,incongruent,absent,label,pumpkin,NA,1,859
FSA4-1,2,30,incongruent,present,label,swan,rollingpin,1,1182
FSA4-1,2,31,noise,absent,notCued,noise,NA,1,967
FSA4-1,2,32,congruent,present,label,banana,banana,1,1181
FSA4-1,2,33,congruent,present,label,banana,banana,1,1175
FSA4-1,2,34,congruent,present,label,football,football,1,858
FSA4-1,2,35,congruent,present,label,swan,swan,1,966
FSA4-1,2,36,noise,present,notCued,noise,football,1,859
FSA4-1,2,37,noise,absent,notCued,noise,NA,1,1074
FSA4-1,2,38,noise,present,notCued,noise,rollingpin,1,859
FSA4-1,2,39,incongruent,absent,label,banana,NA,1,1397
FSA4-1,2,40,congruent,present,label,swan,swan,1,966
FSA4-1,2,41,noise,absent,notCued,noise,NA,1,860
FSA4-1,2,42,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,43,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,44,noise,absent,notCued,noise,NA,1,860
FSA4-1,2,45,noise,present,notCued,noise,zebra,1,1073
FSA4-1,2,46,noise,present,notCued,noise,kangaroo,1,1500
FSA4-1,2,47,incongruent,absent,label,rollingpin,NA,1,860
FSA4-1,2,48,incongruent,absent,label,banana,NA,1,859
FSA4-1,2,49,noise,present,notCued,noise,turtle,1,1286
FSA4-1,2,50,congruent,present,label,kangaroo,kangaroo,1,1831
FSA4-1,2,51,noise,present,notCued,noise,turtle,0,1727
FSA4-1,2,52,noise,present,notCued,noise,zebra,1,1606
FSA4-1,2,53,incongruent,absent,label,turtle,NA,1,1550
FSA4-1,2,54,incongruent,absent,label,rollingpin,NA,1,859
FSA4-1,2,55,incongruent,absent,label,pumpkin,NA,1,852
FSA4-1,2,56,incongruent,absent,label,swan,NA,1,752
FSA4-1,2,57,incongruent,absent,label,banana,NA,1,752
FSA4-1,2,58,noise,absent,notCued,noise,NA,1,1397
FSA4-1,2,59,congruent,present,label,banana,banana,1,858
FSA4-1,2,60,congruent,present,label,rollingpin,rollingpin,1,644
FSA4-1,2,61,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,62,congruent,present,label,pumpkin,pumpkin,1,868
FSA4-1,2,63,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,64,noise,absent,notCued,noise,NA,1,1068
FSA4-1,2,65,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,66,incongruent,absent,label,zebra,NA,1,860
FSA4-1,2,67,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,68,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,69,incongruent,absent,label,swan,NA,1,859
FSA4-1,2,70,noise,absent,notCued,noise,NA,1,860
FSA4-1,2,71,incongruent,absent,label,zebra,NA,1,1289
FSA4-1,2,72,incongruent,absent,label,swan,NA,1,1396
FSA4-1,2,73,noise,present,notCued,noise,kangaroo,1,1499
FSA4-1,2,74,incongruent,absent,label,zebra,NA,1,859
FSA4-1,2,75,incongruent,absent,label,kangaroo,NA,1,1762
FSA4-1,2,76,noise,absent,notCued,noise,NA,1,967
FSA4-1,2,77,congruent,present,label,turtle,turtle,1,965
FSA4-1,2,78,incongruent,absent,label,rollingpin,NA,1,752
FSA4-1,2,79,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,80,noise,absent,notCued,noise,NA,1,538
FSA4-1,2,81,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,82,incongruent,absent,label,pumpkin,NA,1,1289
FSA4-1,2,83,incongruent,present,label,swan,kangaroo,1,1180
FSA4-1,2,84,noise,absent,notCued,noise,NA,1,1397
FSA4-1,2,85,incongruent,absent,label,rollingpin,NA,1,1397
FSA4-1,2,86,noise,present,notCued,noise,swan,1,966
FSA4-1,2,87,noise,present,notCued,noise,pumpkin,1,976
FSA4-1,2,88,congruent,present,label,turtle,turtle,1,857
FSA4-1,2,89,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,90,noise,present,notCued,noise,football,1,966
FSA4-1,2,91,incongruent,absent,label,football,NA,1,1075
FSA4-1,2,92,congruent,present,label,football,football,1,643
FSA4-1,2,93,incongruent,absent,label,football,NA,1,1181
FSA4-1,2,94,congruent,present,label,turtle,turtle,1,1502
FSA4-1,2,95,noise,present,notCued,noise,rollingpin,1,965
FSA4-1,2,96,noise,present,notCued,noise,swan,1,1777
FSA4-1,2,97,noise,present,notCued,noise,zebra,1,1668
FSA4-1,2,98,noise,present,notCued,noise,swan,1,1393
FSA4-1,2,99,incongruent,absent,label,pumpkin,NA,1,752
FSA4-1,2,100,congruent,present,label,football,football,1,964
FSA4-1,2,101,noise,present,notCued,noise,rollingpin,1,1885
FSA4-1,2,102,noise,absent,notCued,noise,NA,1,860
FSA4-1,2,103,congruent,present,label,kangaroo,kangaroo,1,1510
FSA4-1,2,104,incongruent,present,label,turtle,banana,1,1617
FSA4-1,2,105,noise,present,notCued,noise,football,1,1605
FSA4-1,2,106,noise,present,notCued,noise,rollingpin,1,1605
FSA4-1,2,107,noise,present,notCued,noise,pumpkin,1,1519
FSA4-1,2,108,incongruent,absent,label,zebra,NA,1,859
FSA4-1,2,109,noise,present,notCued,noise,kangaroo,1,1501
FSA4-1,2,110,congruent,present,label,swan,swan,1,1071
FSA4-1,2,111,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,112,noise,present,notCued,noise,pumpkin,1,976
FSA4-1,2,113,noise,present,notCued,noise,swan,1,1072
FSA4-1,2,114,incongruent,absent,label,rollingpin,NA,1,752
FSA4-1,2,115,incongruent,absent,label,turtle,NA,1,752
FSA4-1,2,116,incongruent,absent,label,football,NA,1,645
FSA4-1,2,117,noise,present,notCued,noise,banana,1,1792
FSA4-1,2,118,congruent,present,label,zebra,zebra,1,1395
FSA4-1,2,119,congruent,present,label,pumpkin,pumpkin,1,1084
FSA4-1,2,120,incongruent,absent,label,pumpkin,NA,1,967
FSA4-1,2,121,noise,absent,notCued,noise,NA,1,967
FSA4-1,2,122,incongruent,absent,label,kangaroo,NA,1,752
FSA4-1,2,123,noise,absent,notCued,noise,NA,1,645
FSA4-1,2,124,noise,present,notCued,noise,pumpkin,1,867
FSA4-1,2,125,incongruent,absent,label,kangaroo,NA,1,752
FSA4-1,2,126,noise,absent,notCued,noise,NA,1,645
FSA4-1,2,127,noise,absent,notCued,noise,NA,1,645
FSA4-1,2,128,noise,present,notCued,noise,zebra,1,1178
FSA4-1,2,129,noise,present,notCued,noise,banana,1,1287
FSA4-1,2,130,congruent,present,label,kangaroo,kangaroo,0,1499
FSA4-1,2,131,incongruent,present,label,rollingpin,turtle,1,1725
FSA4-1,2,132,congruent,present,label,zebra,zebra,1,1807
FSA4-1,2,133,noise,present,notCued,noise,zebra,0,1821
FSA4-1,2,134,incongruent,absent,label,kangaroo,NA,1,2143
FSA4-1,2,135,incongruent,absent,label,kangaroo,NA,1,752
FSA4-1,2,136,incongruent,absent,label,football,NA,1,752
FSA4-1,2,137,incongruent,absent,label,banana,NA,1,752
FSA4-1,2,138,noise,present,notCued,noise,football,1,1070
FSA4-1,2,139,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,140,incongruent,absent,label,swan,NA,1,752
FSA4-1,2,141,noise,absent,notCued,noise,NA,1,859
FSA4-1,2,142,noise,present,notCued,noise,turtle,1,1396
FSA4-1,2,143,incongruent,present,label,turtle,swan,1,856
FSA4-1,2,144,noise,present,notCued,noise,kangaroo,0,857
FSA4-1,2,145,congruent,present,label,turtle,turtle,1,966
FSA4-1,2,146,incongruent,absent,label,football,NA,1,644
FSA4-1,2,147,incongruent,present,label,turtle,pumpkin,1,760
FSA4-1,2,148,congruent,present,label,pumpkin,pumpkin,1,1085
FSA4-1,2,149,congruent,present,label,banana,banana,1,751
FSA4-1,2,150,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,151,incongruent,absent,label,zebra,NA,1,1074
FSA4-1,2,152,noise,present,notCued,noise,banana,1,1596
FSA4-1,2,153,incongruent,present,label,banana,football,1,964
FSA4-1,2,154,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,155,congruent,present,label,zebra,zebra,1,1288
FSA4-1,2,156,congruent,present,label,rollingpin,rollingpin,1,750
FSA4-1,2,157,noise,absent,notCued,noise,NA,1,752
FSA4-1,2,158,congruent,present,label,pumpkin,pumpkin,1,758
FSA4-1,2,159,noise,absent,notCued,noise,NA,1,860
FSA4-1,2,160,noise,present,notCued,noise,kangaroo,0,1501
FSA4-2,1,1,noise,present,notCued,noise,turtle,0,2129
FSA4-2,1,2,noise,present,notCued,noise,rollingpin,0,2476
FSA4-2,1,3,incongruent,present,label,rollingpin,football,0,2388
FSA4-2,1,4,noise,present,notCued,noise,turtle,0,2167
FSA4-2,1,5,congruent,present,label,turtle,turtle,0,2197
FSA4-2,1,6,congruent,present,label,swan,swan,0,1965
FSA4-2,1,7,noise,present,notCued,noise,kangaroo,0,2313
FSA4-2,1,8,incongruent,present,label,pumpkin,kangaroo,0,3962
FSA4-2,1,9,incongruent,absent,label,kangaroo,NA,1,3313
FSA4-2,1,10,noise,present,notCued,noise,swan,0,2181
FSA4-2,1,11,noise,present,notCued,noise,banana,0,2803
FSA4-2,1,12,noise,absent,notCued,noise,NA,1,3632
FSA4-2,1,13,noise,absent,notCued,noise,NA,1,3032
FSA4-2,1,14,incongruent,absent,label,rollingpin,NA,0,1955
FSA4-2,1,15,congruent,present,label,rollingpin,rollingpin,0,3115
FSA4-2,1,16,incongruent,absent,label,football,NA,1,2323
FSA4-2,1,17,noise,absent,notCued,noise,NA,1,2084
FSA4-2,1,18,noise,present,notCued,noise,pumpkin,0,2677
FSA4-2,1,19,noise,present,notCued,noise,zebra,0,3314
FSA4-2,1,20,noise,present,notCued,noise,pumpkin,0,2091
FSA4-2,1,21,noise,absent,notCued,noise,NA,1,2206
FSA4-2,1,22,congruent,present,label,zebra,zebra,0,2219
FSA4-2,1,23,congruent,present,label,kangaroo,kangaroo,0,2659
FSA4-2,1,24,noise,absent,notCued,noise,NA,1,2135
FSA4-2,1,25,noise,present,notCued,noise,rollingpin,0,2098
FSA4-2,1,26,congruent,present,label,pumpkin,pumpkin,0,2169
FSA4-2,1,27,incongruent,absent,label,turtle,NA,1,2230
FSA4-2,1,28,congruent,present,label,turtle,turtle,0,2631
FSA4-2,1,29,noise,absent,notCued,noise,NA,1,2171
FSA4-2,1,30,congruent,present,label,banana,banana,0,2215
FSA4-2,1,31,noise,present,notCued,noise,kangaroo,0,2021
FSA4-2,1,32,incongruent,absent,label,turtle,NA,1,1962
FSA4-2,1,33,incongruent,absent,label,zebra,NA,1,1956
FSA4-2,1,34,incongruent,absent,label,banana,NA,1,2107
FSA4-2,1,35,congruent,present,label,football,football,0,4264
FSA4-2,1,36,incongruent,absent,label,banana,NA,1,2402
FSA4-2,1,37,noise,absent,notCued,noise,NA,1,2774
FSA4-2,1,38,noise,present,notCued,noise,turtle,1,3520
FSA4-2,1,39,noise,absent,notCued,noise,NA,1,2885
FSA4-2,1,40,congruent,present,label,banana,banana,1,9037
FSA4-2,1,41,noise,present,notCued,noise,zebra,0,5045
FSA4-2,1,42,noise,absent,notCued,noise,NA,1,1873
FSA4-2,1,43,noise,absent,notCued,noise,NA,1,2314
FSA4-2,1,44,noise,absent,notCued,noise,NA,1,2421
FSA4-2,1,45,noise,present,notCued,noise,zebra,1,5963
FSA4-2,1,46,incongruent,absent,label,zebra,NA,1,2885
FSA4-2,1,47,congruent,present,label,swan,swan,1,4515
FSA4-2,1,48,noise,present,notCued,noise,football,1,3835
FSA4-2,1,49,congruent,present,label,banana,banana,1,2319
FSA4-2,1,50,congruent,present,label,zebra,zebra,1,3690
FSA4-2,1,51,incongruent,absent,label,rollingpin,NA,1,2647
FSA4-2,1,52,noise,absent,notCued,noise,NA,1,2356
FSA4-2,1,53,incongruent,absent,label,pumpkin,NA,1,2174
FSA4-2,1,54,incongruent,present,label,banana,pumpkin,0,1409
FSA4-2,1,55,noise,absent,notCued,noise,NA,1,3071
FSA4-2,1,56,congruent,present,label,football,football,1,2939
FSA4-2,1,57,incongruent,absent,label,kangaroo,NA,1,5226
FSA4-2,1,58,noise,absent,notCued,noise,NA,1,1969
FSA4-2,1,59,congruent,present,label,turtle,turtle,1,2558
FSA4-2,1,60,congruent,present,label,rollingpin,rollingpin,1,3240
FSA4-2,1,61,congruent,present,label,rollingpin,rollingpin,1,2705
FSA4-2,1,62,noise,absent,notCued,noise,NA,1,2443
FSA4-2,1,63,noise,present,notCued,noise,kangaroo,1,3800
FSA4-2,1,64,congruent,present,label,zebra,zebra,0,2677
FSA4-2,1,65,incongruent,absent,label,rollingpin,NA,1,1888
FSA4-2,1,66,noise,present,notCued,noise,rollingpin,1,2717
FSA4-2,1,67,congruent,present,label,kangaroo,kangaroo,1,3916
FSA4-2,1,68,noise,present,notCued,noise,pumpkin,1,2097
FSA4-2,1,69,noise,present,notCued,noise,zebra,1,2662
FSA4-2,1,70,noise,present,notCued,noise,banana,1,2405
FSA4-2,1,71,incongruent,absent,label,football,NA,1,2545
FSA4-2,1,72,noise,absent,notCued,noise,NA,1,2624
FSA4-2,1,73,incongruent,absent,label,zebra,NA,1,1286
FSA4-2,1,74,incongruent,absent,label,swan,NA,1,1067
FSA4-2,1,75,congruent,present,label,football,football,1,1171
FSA4-2,1,76,incongruent,absent,label,football,NA,1,960
FSA4-2,1,77,noise,absent,notCued,noise,NA,1,1174
FSA4-2,1,78,incongruent,absent,label,zebra,NA,1,965
FSA4-2,1,79,congruent,present,label,pumpkin,pumpkin,1,867
FSA4-2,1,80,noise,present,notCued,noise,turtle,1,2381
FSA4-2,1,81,noise,absent,notCued,noise,NA,1,1177
FSA4-2,1,82,noise,present,notCued,noise,pumpkin,1,1084
FSA4-2,1,83,noise,absent,notCued,noise,NA,1,857
FSA4-2,1,84,noise,present,notCued,noise,banana,1,958
FSA4-2,1,85,noise,absent,notCued,noise,NA,1,854
FSA4-2,1,86,noise,present,notCued,noise,football,1,747
FSA4-2,1,87,congruent,present,label,pumpkin,pumpkin,1,2240
FSA4-2,1,88,incongruent,absent,label,zebra,NA,1,854
FSA4-2,1,89,noise,absent,notCued,noise,NA,1,1538
FSA4-2,1,90,incongruent,absent,label,swan,NA,1,749
FSA4-2,1,91,noise,present,notCued,noise,banana,1,1386
FSA4-2,1,92,incongruent,absent,label,rollingpin,NA,1,750
FSA4-2,1,93,incongruent,absent,label,banana,NA,1,642
FSA4-2,1,94,noise,absent,notCued,noise,NA,1,1071
FSA4-2,1,95,noise,absent,notCued,noise,NA,1,751
FSA4-2,1,96,incongruent,absent,label,swan,NA,1,1068
FSA4-2,1,97,noise,absent,notCued,noise,NA,1,1072
FSA4-2,1,98,incongruent,absent,label,pumpkin,NA,1,643
FSA4-2,1,99,congruent,present,label,rollingpin,rollingpin,1,851
FSA4-2,1,100,congruent,present,label,pumpkin,pumpkin,1,650
FSA4-2,1,101,noise,absent,notCued,noise,NA,1,1178
FSA4-2,1,102,incongruent,absent,label,turtle,NA,1,1385
FSA4-2,1,103,noise,present,notCued,noise,swan,1,1386
FSA4-2,1,104,noise,absent,notCued,noise,NA,1,1499
FSA4-2,1,105,noise,absent,notCued,noise,NA,1,1071
FSA4-2,1,106,noise,absent,notCued,noise,NA,1,1496
FSA4-2,1,107,incongruent,absent,label,swan,NA,1,1285
FSA4-2,1,108,incongruent,present,label,zebra,rollingpin,0,1065
FSA4-2,1,109,noise,absent,notCued,noise,NA,1,1178
FSA4-2,1,110,noise,present,notCued,noise,kangaroo,1,1491
FSA4-2,1,111,congruent,present,label,kangaroo,kangaroo,1,852
FSA4-2,1,112,noise,absent,notCued,noise,NA,1,1068
FSA4-2,1,113,noise,present,notCued,noise,zebra,1,1384
FSA4-2,1,114,noise,present,notCued,noise,football,1,745
FSA4-2,1,115,incongruent,absent,label,swan,NA,1,1068
FSA4-2,1,116,congruent,present,label,swan,swan,1,748
FSA4-2,1,117,noise,absent,notCued,noise,NA,1,1287
FSA4-2,1,118,noise,absent,notCued,noise,NA,1,856
FSA4-2,1,119,noise,present,notCued,noise,banana,1,960
FSA4-2,1,120,incongruent,absent,label,zebra,NA,1,748
FSA4-2,1,121,noise,present,notCued,noise,swan,1,960
FSA4-2,1,122,incongruent,absent,label,pumpkin,NA,1,749
FSA4-2,1,123,noise,present,notCued,noise,swan,1,1174
FSA4-2,1,124,noise,present,notCued,noise,swan,1,747
FSA4-2,1,125,noise,absent,notCued,noise,NA,1,858
FSA4-2,1,126,noise,present,notCued,noise,kangaroo,1,748
FSA4-2,1,127,incongruent,present,label,banana,zebra,1,1067
FSA4-2,1,128,noise,absent,notCued,noise,NA,1,858
FSA4-2,1,129,incongruent,absent,label,kangaroo,NA,1,642
FSA4-2,1,130,congruent,present,label,zebra,zebra,1,640
FSA4-2,1,131,congruent,present,label,football,football,1,639
FSA4-2,1,132,incongruent,absent,label,pumpkin,NA,1,856
FSA4-2,1,133,incongruent,absent,label,banana,NA,1,858
FSA4-2,1,134,noise,absent,notCued,noise,NA,1,1070
FSA4-2,1,135,noise,absent,notCued,noise,NA,1,749
FSA4-2,1,136,incongruent,absent,label,banana,NA,1,642
FSA4-2,1,137,incongruent,absent,label,pumpkin,NA,1,643
FSA4-2,1,138,incongruent,absent,label,football,NA,1,643
FSA4-2,1,139,noise,present,notCued,noise,rollingpin,1,748
FSA4-2,1,140,congruent,present,label,kangaroo,kangaroo,1,638
FSA4-2,1,141,noise,present,notCued,noise,pumpkin,1,1192
FSA4-2,1,142,incongruent,present,label,rollingpin,turtle,1,1067
FSA4-2,1,143,incongruent,absent,label,kangaroo,NA,1,1069
FSA4-2,1,144,noise,absent,notCued,noise,NA,1,1388
FSA4-2,1,145,incongruent,absent,label,football,NA,1,1605
FSA4-2,1,146,congruent,present,label,banana,banana,1,3016
FSA4-2,1,147,noise,present,notCued,noise,turtle,1,2490
FSA4-2,1,148,noise,absent,notCued,noise,NA,1,1389
FSA4-2,1,149,noise,absent,notCued,noise,NA,1,1394
FSA4-2,1,150,congruent,present,label,swan,swan,1,2142
FSA4-2,1,151,incongruent,absent,label,rollingpin,NA,1,1072
FSA4-2,1,152,incongruent,present,label,kangaroo,banana,1,1172
FSA4-2,1,153,noise,present,notCued,noise,football,1,1065
FSA4-2,1,154,noise,present,notCued,noise,football,1,852
FSA4-2,1,155,noise,present,notCued,noise,rollingpin,1,959
FSA4-2,1,156,incongruent,present,label,kangaroo,swan,1,958
FSA4-2,1,157,incongruent,absent,label,kangaroo,NA,1,855
FSA4-2,1,158,congruent,present,label,turtle,turtle,1,851
FSA4-2,1,159,noise,absent,notCued,noise,NA,1,1180
FSA4-2,1,160,incongruent,absent,label,turtle,NA,1,855
FSA4-2,2,1,noise,present,notCued,noise,rollingpin,1,1173
FSA4-2,2,2,noise,present,notCued,noise,turtle,1,745
FSA4-2,2,3,congruent,present,label,pumpkin,pumpkin,1,650
FSA4-2,2,4,congruent,present,label,swan,swan,1,641
FSA4-2,2,5,noise,absent,notCued,noise,NA,1,1395
FSA4-2,2,6,incongruent,absent,label,zebra,NA,1,749
FSA4-2,2,7,noise,present,notCued,noise,swan,1,851
FSA4-2,2,8,congruent,present,label,zebra,zebra,1,1278
FSA4-2,2,9,noise,present,notCued,noise,banana,1,748
FSA4-2,2,10,noise,present,notCued,noise,swan,1,746
FSA4-2,2,11,incongruent,absent,label,banana,NA,1,856
FSA4-2,2,12,noise,absent,notCued,noise,NA,1,14278
FSA4-2,2,13,incongruent,absent,label,kangaroo,NA,1,1617
FSA4-2,2,14,incongruent,absent,label,zebra,NA,1,1179
FSA4-2,2,15,noise,absent,notCued,noise,NA,1,1604
FSA4-2,2,16,congruent,present,label,banana,banana,1,4611
FSA4-2,2,17,noise,present,notCued,noise,pumpkin,1,2621
FSA4-2,2,18,noise,absent,notCued,noise,NA,1,1603
FSA4-2,2,19,noise,present,notCued,noise,rollingpin,1,1064
FSA4-2,2,20,noise,absent,notCued,noise,NA,1,1497
FSA4-2,2,21,noise,present,notCued,noise,zebra,1,746
FSA4-2,2,22,incongruent,absent,label,pumpkin,NA,1,963
FSA4-2,2,23,congruent,present,label,football,football,1,747
FSA4-2,2,24,incongruent,present,label,rollingpin,turtle,1,1171
FSA4-2,2,25,noise,absent,notCued,noise,NA,1,1070
FSA4-2,2,26,incongruent,absent,label,pumpkin,NA,1,750
FSA4-2,2,27,incongruent,absent,label,zebra,NA,1,643
FSA4-2,2,28,congruent,present,label,turtle,turtle,1,852
FSA4-2,2,29,noise,absent,notCued,noise,NA,1,963
FSA4-2,2,30,noise,present,notCued,noise,banana,1,852
FSA4-2,2,31,incongruent,absent,label,kangaroo,NA,1,748
FSA4-2,2,32,noise,absent,notCued,noise,NA,1,749
FSA4-2,2,33,noise,absent,notCued,noise,NA,1,644
FSA4-2,2,34,incongruent,absent,label,banana,NA,1,1070
FSA4-2,2,35,incongruent,present,label,banana,zebra,1,1278
FSA4-2,2,36,incongruent,absent,label,rollingpin,NA,1,750
FSA4-2,2,37,congruent,present,label,football,football,1,745
FSA4-2,2,38,noise,absent,notCued,noise,NA,1,642
FSA4-2,2,39,noise,present,notCued,noise,zebra,1,854
FSA4-2,2,40,congruent,present,label,kangaroo,kangaroo,1,1277
FSA4-2,2,41,noise,absent,notCued,noise,NA,1,962
FSA4-2,2,42,incongruent,absent,label,zebra,NA,1,962
FSA4-2,2,43,incongruent,present,label,kangaroo,banana,1,959
FSA4-2,2,44,noise,present,notCued,noise,football,1,1171
FSA4-2,2,45,congruent,present,label,rollingpin,rollingpin,1,745
FSA4-2,2,46,noise,present,notCued,noise,swan,1,961
FSA4-2,2,47,incongruent,absent,label,rollingpin,NA,1,751
FSA4-2,2,48,incongruent,absent,label,turtle,NA,1,750
FSA4-2,2,49,congruent,present,label,rollingpin,rollingpin,1,746
FSA4-2,2,50,congruent,present,label,zebra,zebra,1,1172
FSA4-2,2,51,noise,absent,notCued,noise,NA,1,963
FSA4-2,2,52,noise,absent,notCued,noise,NA,1,744
FSA4-2,2,53,congruent,present,label,banana,banana,1,639
FSA4-2,2,54,congruent,present,label,pumpkin,pumpkin,1,650
FSA4-2,2,55,noise,present,notCued,noise,football,1,1065
FSA4-2,2,56,incongruent,absent,label,zebra,NA,1,859
FSA4-2,2,57,noise,present,notCued,noise,pumpkin,1,867
FSA4-2,2,58,noise,absent,notCued,noise,NA,1,1519
FSA4-2,2,59,incongruent,absent,label,kangaroo,NA,1,859
FSA4-2,2,60,incongruent,absent,label,football,NA,1,749
FSA4-2,2,61,noise,absent,notCued,noise,NA,1,537
FSA4-2,2,62,incongruent,absent,label,banana,NA,1,743
FSA4-2,2,63,noise,absent,notCued,noise,NA,1,643
