subjCode,gender,block,trial_num,sound_file,sound_name,pic_name,is_valid,cue,is_pres,validity_prompt,rt,rtValid,obj_presence_acc,obj_identified_acc,latency,validity_recoded
FSA46,M,1,100,zebra_label,zebra,NA,valid,label,absent,zebra,1214,NA,1,NA,1214,valid
FSA46,M,1,101,noise,noise,rollingpin,valid,notCued,present,rollingpin,1432,NA,0,NA,NA,notCued
FSA46,M,1,102,swan_label,swan,NA,invalid,label,absent,swan,1800,NA,1,NA,1800,invalid
FSA46,M,1,103,turtle_label,turtle,turtle,valid,label,present,turtle,1540,NA,0,NA,NA,valid
FSA46,M,1,104,noise,noise,pumpkin,valid,notCued,present,pumpkin,2151,NA,0,NA,NA,notCued
FSA46,M,1,105,swan_label,swan,NA,valid,label,absent,swan,441,271,0,0,NA,valid
FSA46,M,1,106,noise,noise,football,valid,notCued,present,football,1697,NA,0,NA,NA,notCued
FSA46,M,1,107,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,772,131,0,1,NA,valid
FSA46,M,1,108,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,450,NA,0,NA,NA,valid
FSA46,M,1,109,noise,noise,banana,valid,notCued,present,banana,1460,NA,0,NA,NA,notCued
FSA46,M,1,110,noise,noise,kangaroo,valid,notCued,present,kangaroo,878,NA,0,NA,NA,notCued
FSA46,M,1,111,noise,noise,NA,invalid,notCued,absent,kangaroo,772,NA,1,NA,772,notCued
FSA46,M,1,112,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,561,NA,0,NA,NA,valid
FSA46,M,1,113,football_label,football,football,valid,label,present,football,439,39,1,0,439,valid
FSA46,M,1,114,noise,noise,NA,valid,notCued,absent,turtle,442,NA,1,NA,442,notCued
FSA46,M,1,115,swan_label,swan,NA,valid,label,absent,swan,883,1482,0,0,NA,valid
FSA46,M,1,116,noise,noise,rollingpin,valid,notCued,present,rollingpin,659,NA,0,NA,NA,notCued
FSA46,M,1,117,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,658,NA,0,NA,NA,valid
FSA46,M,1,118,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1545,259,0,1,NA,valid
FSA46,M,1,119,noise,noise,NA,valid,notCued,absent,kangaroo,1988,NA,1,NA,1988,notCued
FSA46,M,1,120,rollingpin_label,rollingpin,swan,invalid,label,present,rollingpin,2533,671,1,1,2533,invalid
FSA46,M,1,121,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1961,NA,0,NA,NA,valid
FSA46,M,1,122,noise,noise,kangaroo,valid,notCued,present,kangaroo,549,NA,0,NA,NA,notCued
FSA46,M,1,123,noise,noise,turtle,valid,notCued,present,turtle,220,NA,0,NA,NA,notCued
FSA46,M,1,124,noise,noise,NA,valid,notCued,absent,kangaroo,662,NA,1,NA,662,notCued
FSA46,M,1,125,banana_label,banana,banana,valid,label,present,banana,786,NA,0,NA,NA,valid
FSA46,M,1,126,noise,noise,NA,invalid,notCued,absent,banana,552,NA,1,NA,552,notCued
FSA46,M,1,127,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,662,NA,1,NA,662,valid
FSA46,M,1,128,football_label,football,NA,valid,label,absent,football,773,NA,1,NA,773,valid
FSA46,M,1,129,noise,noise,NA,valid,notCued,absent,banana,1971,NA,1,NA,1971,notCued
FSA46,M,1,130,noise,noise,zebra,valid,notCued,present,zebra,880,NA,0,NA,NA,notCued
FSA46,M,1,131,banana_label,banana,NA,valid,label,absent,banana,2365,NA,1,NA,2365,valid
FSA46,M,1,132,noise,noise,NA,valid,notCued,absent,pumpkin,1884,280,0,0,NA,notCued
FSA46,M,1,133,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,1966,NA,1,NA,1966,invalid
FSA46,M,1,134,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1538,291,1,1,1538,valid
FSA46,M,1,135,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1214,NA,1,NA,1214,valid
FSA46,M,1,136,noise,noise,NA,valid,notCued,absent,rollingpin,662,NA,1,NA,662,notCued
FSA46,M,1,137,noise,noise,zebra,valid,notCued,present,zebra,1100,NA,0,NA,NA,notCued
FSA46,M,1,138,zebra_label,zebra,rollingpin,invalid,label,present,zebra,441,NA,0,NA,NA,invalid
FSA46,M,1,139,noise,noise,NA,valid,notCued,absent,zebra,883,NA,1,NA,883,notCued
FSA46,M,1,140,noise,noise,NA,valid,notCued,absent,football,1103,NA,1,NA,1103,notCued
FSA46,M,1,141,noise,noise,football,invalid,notCued,present,rollingpin,1799,1151,1,1,1799,notCued
FSA46,M,1,142,noise,noise,zebra,valid,notCued,present,zebra,990,NA,0,NA,NA,notCued
FSA46,M,1,143,noise,noise,NA,valid,notCued,absent,banana,441,NA,1,NA,441,notCued
FSA46,M,1,144,football_label,football,football,valid,label,present,football,110,NA,0,NA,NA,valid
FSA46,M,1,145,kangaroo_label,kangaroo,banana,invalid,label,present,kangaroo,337,NA,0,NA,NA,invalid
FSA46,M,1,146,zebra_label,zebra,zebra,valid,label,present,zebra,881,NA,0,NA,NA,valid
FSA46,M,1,147,noise,noise,NA,valid,notCued,absent,zebra,772,NA,1,NA,772,notCued
FSA46,M,1,148,noise,noise,NA,valid,notCued,absent,swan,552,NA,1,NA,552,notCued
FSA46,M,1,149,noise,noise,NA,valid,notCued,absent,football,552,NA,1,NA,552,notCued
FSA46,M,1,150,noise,noise,NA,valid,notCued,absent,turtle,441,NA,1,NA,441,notCued
FSA46,M,1,151,zebra_label,zebra,NA,valid,label,absent,zebra,1990,NA,1,NA,1990,valid
FSA46,M,1,152,turtle_label,turtle,NA,valid,label,absent,turtle,1968,NA,1,NA,1968,valid
FSA46,M,1,153,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1011,NA,0,NA,NA,valid
FSA46,M,1,154,noise,noise,NA,valid,notCued,absent,swan,773,NA,1,NA,773,notCued
FSA46,M,1,155,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,331,170,1,0,331,valid
FSA46,M,1,156,noise,noise,NA,valid,notCued,absent,zebra,442,NA,1,NA,442,notCued
FSA46,M,1,157,noise,noise,banana,valid,notCued,present,banana,450,946,1,0,450,notCued
FSA46,M,1,158,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,552,NA,1,NA,552,valid
FSA46,M,1,159,noise,noise,NA,valid,notCued,absent,football,552,564,0,1,NA,notCued
FSA46,M,1,160,noise,noise,NA,valid,notCued,absent,pumpkin,332,NA,1,NA,332,notCued
FSA46,M,2,1,noise,noise,NA,valid,notCued,absent,banana,111,NA,1,NA,111,notCued
FSA46,M,2,2,noise,noise,banana,valid,notCued,present,banana,449,NA,0,NA,NA,notCued
FSA46,M,2,3,turtle_label,turtle,NA,valid,label,absent,turtle,1616,NA,1,NA,1616,valid
FSA46,M,2,4,zebra_label,zebra,NA,valid,label,absent,zebra,662,NA,1,NA,662,valid
FSA46,M,2,5,noise,noise,kangaroo,valid,notCued,present,kangaroo,1537,NA,0,NA,NA,notCued
FSA46,M,2,6,noise,noise,NA,valid,notCued,absent,turtle,1324,NA,1,NA,1324,notCued
FSA46,M,2,7,banana_label,banana,banana,valid,label,present,banana,225,NA,0,NA,NA,valid
FSA46,M,2,8,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1104,NA,1,NA,1104,valid
FSA46,M,2,9,zebra_label,zebra,NA,valid,label,absent,zebra,551,NA,1,NA,551,valid
FSA46,M,2,10,noise,noise,swan,valid,notCued,present,swan,879,NA,0,NA,NA,notCued
FSA46,M,2,11,noise,noise,banana,invalid,notCued,present,zebra,2301,NA,0,NA,NA,notCued
FSA46,M,2,12,noise,noise,NA,valid,notCued,absent,swan,3625,NA,1,NA,3625,notCued
FSA46,M,2,13,football_label,football,NA,invalid,label,absent,football,2584,NA,1,NA,2584,invalid
FSA46,M,2,14,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1574,NA,1,NA,1574,valid
FSA46,M,2,15,rollingpin_label,rollingpin,kangaroo,invalid,label,present,rollingpin,439,605,1,1,439,invalid
FSA46,M,2,16,noise,noise,zebra,valid,notCued,present,zebra,331,735,1,0,331,notCued
FSA46,M,2,17,noise,noise,NA,valid,notCued,absent,swan,994,NA,1,NA,994,notCued
FSA46,M,2,18,noise,noise,swan,valid,notCued,present,swan,1769,311,1,0,1769,notCued
FSA46,M,2,19,noise,noise,kangaroo,valid,notCued,present,kangaroo,438,NA,0,NA,NA,notCued
FSA46,M,2,20,noise,noise,football,valid,notCued,present,football,331,NA,0,NA,NA,notCued
FSA46,M,2,21,pumpkin_label,pumpkin,turtle,invalid,label,present,pumpkin,440,NA,0,NA,NA,invalid
FSA46,M,2,22,zebra_label,zebra,NA,invalid,label,absent,zebra,1104,283,0,1,NA,invalid
FSA46,M,2,23,noise,noise,NA,invalid,notCued,absent,zebra,552,NA,1,NA,552,notCued
FSA46,M,2,24,noise,noise,football,valid,notCued,present,football,440,239,1,1,440,notCued
FSA46,M,2,25,football_label,football,NA,valid,label,absent,football,552,NA,1,NA,552,valid
FSA46,M,2,26,noise,noise,NA,valid,notCued,absent,football,662,NA,1,NA,662,notCued
FSA46,M,2,27,noise,noise,football,invalid,notCued,present,rollingpin,549,NA,0,NA,NA,notCued
FSA46,M,2,28,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,337,NA,0,NA,NA,valid
FSA46,M,2,29,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,220,394,1,0,220,valid
FSA46,M,2,30,turtle_label,turtle,turtle,valid,label,present,turtle,441,404,1,1,441,valid
FSA46,M,2,31,noise,noise,pumpkin,valid,notCued,present,pumpkin,899,NA,0,NA,NA,notCued
FSA46,M,2,32,noise,noise,pumpkin,valid,notCued,present,pumpkin,562,NA,0,NA,NA,notCued
FSA46,M,2,33,kangaroo_label,kangaroo,banana,invalid,label,present,kangaroo,450,NA,0,NA,NA,invalid
FSA46,M,2,34,noise,noise,NA,valid,notCued,absent,rollingpin,662,NA,1,NA,662,notCued
FSA46,M,2,35,football_label,football,football,valid,label,present,football,329,NA,0,NA,NA,valid
FSA46,M,2,36,noise,noise,kangaroo,valid,notCued,present,kangaroo,441,NA,0,NA,NA,notCued
FSA46,M,2,37,noise,noise,NA,invalid,notCued,absent,zebra,442,NA,1,NA,442,notCued
FSA46,M,2,38,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,770,NA,0,NA,NA,valid
FSA46,M,2,39,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,562,NA,0,NA,NA,valid
FSA46,M,2,40,turtle_label,turtle,NA,valid,label,absent,turtle,552,NA,1,NA,552,valid
FSA46,M,2,41,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,221,181,1,1,221,valid
FSA46,M,2,42,banana_label,banana,banana,valid,label,present,banana,1236,768,1,0,1236,valid
FSA46,M,2,43,noise,noise,zebra,invalid,notCued,present,kangaroo,769,NA,0,NA,NA,notCued
FSA46,M,2,44,zebra_label,zebra,rollingpin,invalid,label,present,zebra,769,NA,0,NA,NA,invalid
FSA46,M,2,45,noise,noise,football,valid,notCued,present,football,549,NA,0,NA,NA,notCued
FSA46,M,2,46,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,552,NA,1,NA,552,valid
FSA46,M,2,47,turtle_label,turtle,turtle,valid,label,present,turtle,549,737,1,0,549,valid
FSA46,M,2,48,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,442,114,0,1,NA,valid
FSA46,M,2,49,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,330,NA,0,NA,NA,valid
FSA46,M,2,50,football_label,football,football,valid,label,present,football,549,40,1,0,549,valid
FSA46,M,2,51,noise,noise,NA,valid,notCued,absent,swan,331,NA,1,NA,331,notCued
FSA46,M,2,52,noise,noise,turtle,valid,notCued,present,turtle,330,397,1,1,330,notCued
FSA46,M,2,53,turtle_label,turtle,NA,valid,label,absent,turtle,552,NA,1,NA,552,valid
FSA46,M,2,54,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,674,NA,0,NA,NA,valid
FSA46,M,2,55,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,220,NA,0,NA,NA,valid
FSA46,M,2,56,noise,noise,NA,invalid,notCued,absent,rollingpin,441,NA,1,NA,441,notCued
FSA46,M,2,57,zebra_label,zebra,NA,invalid,label,absent,zebra,442,NA,1,NA,442,invalid
FSA46,M,2,58,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,221,NA,1,NA,221,valid
FSA46,M,2,59,noise,noise,NA,valid,notCued,absent,pumpkin,552,NA,1,NA,552,notCued
FSA46,M,2,60,noise,noise,NA,valid,notCued,absent,pumpkin,552,NA,1,NA,552,notCued
FSA46,M,2,61,noise,noise,NA,valid,notCued,absent,kangaroo,552,NA,1,NA,552,notCued
FSA46,M,2,62,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,332,85,0,0,NA,valid
FSA46,M,2,63,zebra_label,zebra,NA,valid,label,absent,zebra,1103,NA,1,NA,1103,valid
FSA46,M,2,64,noise,noise,NA,invalid,notCued,absent,football,552,NA,1,NA,552,notCued
FSA46,M,2,65,noise,noise,zebra,valid,notCued,present,zebra,331,NA,0,NA,NA,notCued
FSA46,M,2,66,banana_label,banana,banana,valid,label,present,banana,1011,NA,0,NA,NA,valid
FSA46,M,2,67,rollingpin_label,rollingpin,swan,invalid,label,present,rollingpin,441,NA,0,NA,NA,invalid
FSA46,M,2,68,football_label,football,NA,valid,label,absent,football,441,NA,1,NA,441,valid
FSA46,M,2,69,noise,noise,NA,valid,notCued,absent,kangaroo,552,NA,1,NA,552,notCued
FSA46,M,2,70,zebra_label,zebra,zebra,valid,label,present,zebra,1617,NA,0,NA,NA,valid
FSA46,M,2,71,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,662,NA,1,NA,662,valid
FSA46,M,2,72,banana_label,banana,NA,valid,label,absent,banana,442,NA,1,NA,442,valid
FSA46,M,2,73,noise,noise,NA,invalid,notCued,absent,banana,1840,167,0,1,NA,notCued
FSA46,M,2,74,zebra_label,zebra,zebra,valid,label,present,zebra,329,NA,0,NA,NA,valid
FSA46,M,2,75,football_label,football,NA,valid,label,absent,football,442,NA,1,NA,442,valid
FSA46,M,2,76,noise,noise,NA,valid,notCued,absent,banana,1660,NA,1,NA,1660,notCued
FSA46,M,2,77,turtle_label,turtle,turtle,valid,label,present,turtle,441,99,1,0,441,valid
FSA46,M,2,78,swan_label,swan,NA,valid,label,absent,swan,221,402,0,1,NA,valid
FSA46,M,2,79,noise,noise,NA,valid,notCued,absent,zebra,331,NA,1,NA,331,notCued
FSA46,M,2,80,noise,noise,NA,valid,notCued,absent,banana,883,NA,1,NA,883,notCued
FSA46,M,2,81,noise,noise,NA,invalid,notCued,absent,banana,441,NA,1,NA,441,notCued
FSA46,M,2,82,zebra_label,zebra,pumpkin,invalid,label,present,zebra,225,NA,0,NA,NA,invalid
FSA46,M,2,83,banana_label,banana,NA,valid,label,absent,banana,552,NA,1,NA,552,valid
FSA46,M,2,84,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1545,NA,1,NA,1545,valid
FSA46,M,2,85,noise,noise,swan,valid,notCued,present,swan,551,NA,0,NA,NA,notCued
FSA46,M,2,86,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,220,NA,1,NA,220,valid
FSA46,M,2,87,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,221,403,0,1,NA,valid
FSA46,M,2,88,noise,noise,rollingpin,valid,notCued,present,rollingpin,110,201,1,1,110,notCued
FSA46,M,2,89,zebra_label,zebra,football,invalid,label,present,zebra,111,314,1,1,111,invalid
FSA46,M,2,90,noise,noise,swan,valid,notCued,present,swan,330,429,1,1,330,notCued
FSA46,M,2,91,banana_label,banana,NA,valid,label,absent,banana,552,133,0,0,NA,valid
FSA46,M,2,92,swan_label,swan,swan,valid,label,present,swan,331,NA,0,NA,NA,valid
FSA46,M,2,93,noise,noise,NA,invalid,notCued,absent,swan,331,809,0,1,NA,notCued
FSA46,M,2,94,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,219,NA,0,NA,NA,valid
FSA46,M,2,95,noise,noise,rollingpin,invalid,notCued,present,pumpkin,661,696,1,1,661,notCued
FSA46,M,2,96,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,441,NA,1,NA,441,valid
FSA46,M,2,97,noise,noise,NA,valid,notCued,absent,rollingpin,552,NA,1,NA,552,notCued
FSA46,M,2,98,banana_label,banana,NA,invalid,label,absent,banana,220,NA,1,NA,220,invalid
FSA46,M,2,99,noise,noise,NA,valid,notCued,absent,turtle,220,803,0,0,NA,notCued
FSA46,M,2,100,noise,noise,NA,valid,notCued,absent,football,552,NA,1,NA,552,notCued
FSA46,M,2,101,noise,noise,NA,valid,notCued,absent,football,1435,NA,1,NA,1435,notCued
FSA46,M,2,102,noise,noise,NA,valid,notCued,absent,pumpkin,552,NA,1,NA,552,notCued
FSA46,M,2,103,noise,noise,rollingpin,valid,notCued,present,rollingpin,221,NA,0,NA,NA,notCued
FSA46,M,2,104,noise,noise,kangaroo,invalid,notCued,present,zebra,992,NA,0,NA,NA,notCued
FSA46,M,2,105,noise,noise,NA,valid,notCued,absent,rollingpin,111,749,0,0,NA,notCued
FSA46,M,2,106,noise,noise,NA,valid,notCued,absent,kangaroo,4000,NA,1,NA,4000,notCued
FSA46,M,2,107,swan_label,swan,NA,invalid,label,absent,swan,552,NA,1,NA,552,invalid
FSA46,M,2,108,noise,noise,turtle,invalid,notCued,present,football,220,410,1,0,220,notCued
FSA46,M,2,109,noise,noise,NA,valid,notCued,absent,zebra,552,NA,1,NA,552,notCued
FSA46,M,2,110,noise,noise,pumpkin,valid,notCued,present,pumpkin,449,429,1,1,449,notCued
FSA46,M,2,111,zebra_label,zebra,zebra,valid,label,present,zebra,2273,NA,0,NA,NA,valid
FSA46,M,2,112,noise,noise,rollingpin,valid,notCued,present,rollingpin,439,NA,0,NA,NA,notCued
FSA46,M,2,113,banana_label,banana,banana,valid,label,present,banana,337,NA,0,NA,NA,valid
FSA46,M,2,114,noise,noise,pumpkin,valid,notCued,present,pumpkin,2528,NA,0,NA,NA,notCued
FSA46,M,2,115,noise,noise,banana,valid,notCued,present,banana,2285,NA,0,NA,NA,notCued
FSA46,M,2,116,swan_label,swan,swan,valid,label,present,swan,2716,375,1,1,2716,valid
FSA46,M,2,117,noise,noise,turtle,valid,notCued,present,turtle,550,NA,0,NA,NA,notCued
FSA46,M,2,118,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1214,NA,1,NA,1214,valid
FSA46,M,2,119,noise,noise,zebra,valid,notCued,present,zebra,3535,NA,0,NA,NA,notCued
FSA46,M,2,120,noise,noise,NA,valid,notCued,absent,pumpkin,551,NA,1,NA,551,notCued
FSA46,M,2,121,turtle_label,turtle,turtle,valid,label,present,turtle,549,NA,0,NA,NA,valid
FSA46,M,2,122,football_label,football,football,valid,label,present,football,550,234,1,1,550,valid
FSA46,M,2,123,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,562,NA,0,NA,NA,valid
FSA46,M,2,124,swan_label,swan,swan,valid,label,present,swan,550,NA,0,NA,NA,valid
FSA46,M,2,125,noise,noise,NA,valid,notCued,absent,football,1545,NA,1,NA,1545,notCued
FSA46,M,2,126,noise,noise,NA,valid,notCued,absent,rollingpin,1315,NA,1,NA,1315,notCued
FSA46,M,2,127,football_label,football,NA,valid,label,absent,football,3084,335,0,1,NA,valid
FSA46,M,2,128,turtle_label,turtle,NA,valid,label,absent,turtle,2050,NA,1,NA,2050,valid
FSA46,M,2,129,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,1545,NA,1,NA,1545,invalid
FSA46,M,2,130,noise,noise,turtle,valid,notCued,present,turtle,660,NA,0,NA,NA,notCued
FSA46,M,2,131,swan_label,swan,NA,valid,label,absent,swan,331,NA,1,NA,331,valid
FSA46,M,2,132,kangaroo_label,kangaroo,zebra,invalid,label,present,kangaroo,661,NA,0,NA,NA,invalid
FSA46,M,2,133,noise,noise,swan,invalid,notCued,present,football,769,NA,0,NA,NA,notCued
FSA46,M,2,134,noise,noise,NA,valid,notCued,absent,banana,3377,NA,1,NA,3377,notCued
FSA46,M,2,135,zebra_label,zebra,zebra,valid,label,present,zebra,552,191,1,1,552,valid
FSA46,M,2,136,noise,noise,turtle,valid,notCued,present,turtle,989,474,1,0,989,notCued
FSA46,M,2,137,noise,noise,rollingpin,valid,notCued,present,rollingpin,770,NA,0,NA,NA,notCued
FSA46,M,2,138,noise,noise,NA,valid,notCued,absent,kangaroo,442,NA,1,NA,442,notCued
FSA46,M,2,139,noise,noise,zebra,valid,notCued,present,zebra,550,NA,0,NA,NA,notCued
FSA46,M,2,140,zebra_label,zebra,NA,valid,label,absent,zebra,441,NA,1,NA,441,valid
FSA46,M,2,141,noise,noise,NA,valid,notCued,absent,turtle,662,NA,1,NA,662,notCued
FSA46,M,2,142,noise,noise,banana,valid,notCued,present,banana,786,NA,0,NA,NA,notCued
FSA46,M,2,143,pumpkin_label,pumpkin,NA,invalid,label,absent,pumpkin,442,1096,0,1,NA,invalid
FSA46,M,2,144,noise,noise,NA,invalid,notCued,absent,kangaroo,1324,162,0,1,NA,notCued
FSA46,M,2,145,noise,noise,NA,valid,notCued,absent,turtle,441,203,0,0,NA,notCued
FSA46,M,2,146,noise,noise,kangaroo,valid,notCued,present,kangaroo,331,208,1,0,331,notCued
FSA46,M,2,147,noise,noise,NA,valid,notCued,absent,zebra,111,159,0,1,NA,notCued
FSA46,M,2,148,noise,noise,football,valid,notCued,present,football,111,NA,0,NA,NA,notCued
FSA46,M,2,149,swan_label,swan,NA,valid,label,absent,swan,552,NA,1,NA,552,valid
FSA46,M,2,150,noise,noise,NA,valid,notCued,absent,zebra,441,NA,1,NA,441,notCued
FSA46,M,2,151,noise,noise,pumpkin,invalid,notCued,present,banana,338,129,1,1,338,notCued
FSA46,M,2,152,noise,noise,NA,valid,notCued,absent,swan,1103,273,0,1,NA,notCued
FSA46,M,2,153,swan_label,swan,swan,valid,label,present,swan,989,296,1,0,989,valid
FSA46,M,2,154,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1718,543,1,0,1718,valid
FSA46,M,2,155,swan_label,swan,NA,invalid,label,absent,swan,551,NA,1,NA,551,invalid
FSA46,M,2,156,noise,noise,banana,valid,notCued,present,banana,1123,NA,0,NA,NA,notCued
FSA46,M,2,157,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,110,216,1,1,110,valid
FSA46,M,2,158,banana_label,banana,NA,valid,label,absent,banana,220,NA,1,NA,220,valid
FSA46,M,2,159,football_label,football,football,valid,label,present,football,441,NA,0,NA,NA,valid
FSA46,M,2,160,swan_label,swan,NA,valid,label,absent,swan,442,NA,1,NA,442,valid
fsa45,M,1,1,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,2087,NA,1,NA,2087,valid
fsa45,M,1,2,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,2287,NA,0,NA,NA,valid
fsa45,M,1,3,noise,noise,NA,invalid,notCued,absent,kangaroo,2039,NA,1,NA,2039,notCued
fsa45,M,1,4,zebra_label,zebra,zebra,valid,label,present,zebra,2793,NA,0,NA,NA,valid
fsa45,M,1,5,banana_label,banana,NA,valid,label,absent,banana,2038,NA,1,NA,2038,valid
fsa45,M,1,6,noise,noise,swan,valid,notCued,present,swan,2071,NA,0,NA,NA,notCued
fsa45,M,1,7,noise,noise,kangaroo,invalid,notCued,present,turtle,2129,NA,0,NA,NA,notCued
fsa45,M,1,8,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,2138,NA,0,NA,NA,valid
fsa45,M,1,9,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2144,NA,1,NA,2144,valid
fsa45,M,1,10,noise,noise,NA,valid,notCued,absent,banana,2267,NA,1,NA,2267,notCued
fsa45,M,1,11,noise,noise,NA,valid,notCued,absent,swan,2106,NA,1,NA,2106,notCued
fsa45,M,1,12,swan_label,swan,swan,valid,label,present,swan,2153,NA,0,NA,NA,valid
fsa45,M,1,13,noise,noise,turtle,valid,notCued,present,turtle,2560,NA,0,NA,NA,notCued
fsa45,M,1,14,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,2593,NA,1,NA,2593,invalid
fsa45,M,1,15,noise,noise,NA,valid,notCued,absent,football,2746,NA,1,NA,2746,notCued
fsa45,M,1,16,football_label,football,football,valid,label,present,football,2490,NA,0,NA,NA,valid
fsa45,M,1,17,pumpkin_label,pumpkin,kangaroo,invalid,label,present,pumpkin,3206,NA,0,NA,NA,invalid
fsa45,M,1,18,noise,noise,NA,valid,notCued,absent,pumpkin,3145,NA,1,NA,3145,notCued
fsa45,M,1,19,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,3342,NA,0,NA,NA,valid
fsa45,M,1,20,noise,noise,zebra,valid,notCued,present,zebra,2704,1927,1,0,2704,notCued
fsa45,M,1,21,football_label,football,football,valid,label,present,football,3056,1295,1,1,3056,valid
fsa45,M,1,22,noise,noise,NA,valid,notCued,absent,pumpkin,2196,NA,1,NA,2196,notCued
fsa45,M,1,23,swan_label,swan,NA,valid,label,absent,swan,2736,479,0,1,NA,valid
fsa45,M,1,24,noise,noise,NA,valid,notCued,absent,football,2076,NA,1,NA,2076,notCued
fsa45,M,1,25,noise,noise,NA,valid,notCued,absent,banana,2869,NA,1,NA,2869,notCued
fsa45,M,1,26,noise,noise,turtle,invalid,notCued,present,kangaroo,1903,1359,1,1,1903,notCued
fsa45,M,1,27,noise,noise,NA,valid,notCued,absent,football,2779,NA,1,NA,2779,notCued
fsa45,M,1,28,noise,noise,NA,invalid,notCued,absent,banana,2052,1312,0,1,NA,notCued
fsa45,M,1,29,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,2778,NA,0,NA,NA,valid
fsa45,M,1,30,noise,noise,rollingpin,valid,notCued,present,rollingpin,1893,1288,1,1,1893,notCued
fsa45,M,1,31,noise,noise,kangaroo,valid,notCued,present,kangaroo,2100,NA,0,NA,NA,notCued
fsa45,M,1,32,noise,noise,NA,valid,notCued,absent,rollingpin,3235,895,0,1,NA,notCued
fsa45,M,1,33,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,2175,NA,0,NA,NA,valid
fsa45,M,1,34,football_label,football,NA,valid,label,absent,football,2276,NA,1,NA,2276,valid
fsa45,M,1,35,noise,noise,banana,valid,notCued,present,banana,1933,1231,1,1,1933,notCued
fsa45,M,1,36,noise,noise,pumpkin,valid,notCued,present,pumpkin,2017,NA,0,NA,NA,notCued
fsa45,M,1,37,noise,noise,NA,valid,notCued,absent,turtle,2086,1247,0,0,NA,notCued
fsa45,M,1,38,noise,noise,banana,invalid,notCued,present,zebra,1915,1048,1,1,1915,notCued
fsa45,M,1,39,noise,noise,swan,valid,notCued,present,swan,3044,NA,0,NA,NA,notCued
fsa45,M,1,40,noise,noise,rollingpin,valid,notCued,present,rollingpin,3631,NA,0,NA,NA,notCued
fsa45,M,1,41,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2875,759,0,1,NA,valid
fsa45,M,1,42,noise,noise,pumpkin,valid,notCued,present,pumpkin,2434,NA,0,NA,NA,notCued
fsa45,M,1,43,noise,noise,football,valid,notCued,present,football,1829,439,1,1,1829,notCued
fsa45,M,1,44,banana_label,banana,NA,valid,label,absent,banana,2823,NA,1,NA,2823,valid
fsa45,M,1,45,banana_label,banana,pumpkin,invalid,label,present,banana,1820,2864,1,0,1820,invalid
