Trial_nr	Outputfile	Prime	Target	Condition	Pic_Present_Absent	Picture_Time	Button_Time	Button_Pressed	RT
240	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	847
241	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	914
242	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	1242
243	24_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	583
244	24_CFS3_logfile.txt	Hark	36_T_Flute.jpg	incongruent	present	0	0	1	935
245	24_CFS3_logfile.txt	Zweep	blank.jpg	noPic	absent	0	0	2	814
246	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	913
247	24_CFS3_logfile.txt	Raket	blank.jpg	noPic	absent	0	0	2	880
248	24_CFS3_logfile.txt	Banaan	blank.jpg	noPic	absent	0	0	2	773
249	24_CFS3_logfile.txt	Pen	50_T_Pen.jpg	congruent	present	0	0	1	485
250	24_CFS3_logfile.txt	Kraan	39_T_Crane.jpg	congruent	present	0	0	1	646
251	24_CFS3_logfile.txt	Hoed	32_T_Hat.jpg	congruent	present	0	0	1	530
252	24_CFS3_logfile.txt	Palm	blank.jpg	noPic	absent	0	0	2	736
253	24_CFS3_logfile.txt	Fles	blank.jpg	noPic	absent	0	0	2	768
254	24_CFS3_logfile.txt	Kraan	blank.jpg	noPic	absent	0	0	2	763
255	24_CFS3_logfile.txt	Ball	4_T_Ball.jpg	congruent	present	0	0	1	680
256	24_CFS3_logfile.txt	Fluit	36_T_Flute.jpg	congruent	present	0	0	1	615
